comment,general_negative,general_neutral,general_positive,display_negative,display_neutral,display_positive,edit_negative,edit_neutral,edit_positive,feature_negative,feature_neutral,feature_positive,backup_negative,backup_neutral,backup_positive,update_negative,update_neutral,update_positive,stability_negative,stability_neutral,stability_positive,other_negative,other_neutral,other_positive
Nhờ có cái này mà ảnh của mình dc lưu giữ trọn bộ . Rất tuyệt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tải ảnh lên được giờ tải xuống toàn không thành công. Xem lại ứng dụng giúp cái nha,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Giờ ảnh lưu trên đây down về máy hết đc rồi.. khắc phục nhanh ad ơi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng tuyệt vời, các ứng dụng của google luôn làm tôi hài lòng",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tốt rất dễ sử dụng. Nhưng nếu độ phân giải hình ảnh của người dùng thì tốt hơn nhiều,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuyệt vời giờ tôi không sợ bị mất ảnh nữa rồi cảm ơn google,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lưu lại đc rất nhiều hình ảnh.. cần tiếp tục nâng cao hơn nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Có một số hình ảnh sau khi sao lưu không tải về thiết bị được,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Đầy đủ về mọi thứ nhớ hổ trợ tui trong ảnh nha!!!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ảnh lưu đẹp hơn ảnh gốc. An toàn hơn và  tiết kiệm không gian bộ nhớ máy.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Không tạo được video và phim. Ứng dụng cứ báo lỗi tải video,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Rất Ok, nhưng có điều các ảnh chụp tôi muốn khi có wifi là nó tự lưu vào chứ k cần phải đợi vào phần mềm rồi mới lưu",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
that tuyet may ma co ung dung nen minh cung vot vat dc it hinh anh khi ma bo nho may va the nho bi xoa  ILOVEYOU google photos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Lại quay lại dùng Android,  phần mềm rất hay",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuyệt vời.. vì lưu được dung lượng không giới hạn. Xin cảm ơn.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tôi rất thích khi nhìn lại những tấm ảnh đã được Google Photos sao lưu từ những năm 2005 . Thật cảm kích ! Cám ơn Goolge Photos .,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tai sao h.anh lai khong mo dc cu bi «khong hien h.anh thu nho»la sao?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tự nhiên xóa 1 ảnh mà mất hết cả album ảnh. Điên qá,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hy vọng nó trường tồn mãi mãi... để lưu lại những khoảnh khắc trong cuộc sống 😊,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi nghĩ nên có chức năng lưu ảnh từ thư viện vào google khi offline chứ không chỉ có chế độ online.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hình  gởi qua  messenger nhỏ quá ngừơi nhận fải bấm lại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Một cloud rất tuyệt cho anh em sử dụng android,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất tốt không sợ mất ảnh hãy tải về dùng nhé!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Admin xem sao mấy hôm nay mình vào xong tý trắng xóa rồi bị đẩy ra. Mong admin giải thích,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mất hết ảnh sau khi sao lưu cả ở ứng dụng& trên đt. Ứng dụng cùi bắp.đm,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Rat hay giúp lưu trử hình ảnh mà ko tốn bộ nhớ dt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nhưng sao không tải ảnh về điện thoại được vậy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất tiện lợi . Giờ có thể tạo những video bằng hình ảnh . Nếu mà có thể ghép nhạc vào thì tốt wá,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lưu lại để sau này.xem lại.đỡ tốn bộ nhớ thiết bị,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Vẫn cho 5sao nhưng phải tăng dung lượng lớn hơn cho m.n người được dùng và like điều này,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"App này rất hay, có thể giúp các bạn tự tạo video, hoạt ảnh lưu giữ kỉ niệm",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Quá tốt, chỉ cần chỉnh bổ sung 1 số công cụ để làm phim nữa thì tuyệt.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nhờ google photo này mà giảm được bộ nhớ của điện thoai nhiều,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng dùng rất tốt. Tự động ghép ảnh và rất thú vị.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Giúp việc lưu lại những kỉ niệm đẹp và an toàn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng chán. Cứ diss, vô ko dc, chẳng làm gì dc. Cứ báo ảnh đã đóng. Lam ơn sửa đi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sao lưu lên rôi mà sao tải hình về k được vậy????,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good. Up và down ảnh và video rất nhanh. Phù hợp là nơi cất trữ ảnh và truy xuất khi cần.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Bẻ khóa cái phone mất hết đồ mà nó vẫn lưu lại hình,wá đããããããã",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng này rất hữu ích.......giúp người dùng lưu trữ được rất nhiều ảnh,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Có thể lưu giữ dk những khoảnh khắc ý nghĩa,ko lo bị mất, cảm ơn",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thích những hoạt ảnh tạo tự động từ những hình gần giống nhau,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tôi Rất Thích Có Thể Sao Lưu Được Rất Nhiều Ảnh Mà Bộ Nhớ The Không Lưu Được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Xin cảm ơn vì đã lưu giữ những khoảnh khắc của tôi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Du la bo nho khong du voi toi nhung toi van thich ung dung nay,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Chất lượng video tải lên kém hơn bản gốc, xem lại bị mờ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ứng dụng tốt không cần lưu trên máy cũng có thể xem được,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Xóa ảnh rồi thì xoa cmn đi để cái bóng lam cc a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dùng 1 thời gian ngắn thấy khá ổn &lt;3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goood đồng bộ giup k bị mất ảnh nếu máy bị hư,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Luu lai nhung bo anh ky niem that tuyet voi. Ok,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dễ sử dụng dung lượng nhiều. Thuận tiện tim kiếm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dung lượng lớn, xác định được vị trí. Rất tốt",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng này sao vậy!!!Mất hết ảnh của tui ròi!!!,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tôi cảm ơn! Thích.. Nếu có thể tốt hơn nữa, càng tuyệt vời hơn!!!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuan khong can chinh..minh rat thic ung dung nay,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuyệt !!! Mong có nhiều người biết mà dùng !!!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trên máy tính hay máy tính bảng sẽ quá tuyệt , nhưng the tôi trên mobile nên tinh giảm hơn nữa . Vì sao ạ? Vì mỗi khi mở app tôi như phát rồ lên, nó quá khó nắm bắt nếu như tôi đang vội và không thể nghĩ. Nên toi quyết định dùng App Gốc, tôi mong Google làm ra một App Ảnh đơn giản như bên IOS vậy ! Nhưng phải biết giấu những cái cần giấu, khoe những cái cần khoe . Tôi sẽ chờ các ngài",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cần có mạng mới xem ảnh đuợc nên trên htc 10 của mình rất bất tiện đề nghị có thêm xem đuợc ảnh ngoại tuyến,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chụp ảnh và lưu dc nhưng khi lên facebook để đăng hình lại ko có hình, chỉ có hình của cam thường, ứng dụng qá tệ, mong adm sửa đổi lại",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dễ xử dụng , đỡ tốn không gian bộ nhớ máy . Rất cảm ơn Google !",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Muon tai hinh anh ve lại may lai k tai dc la sao chi co mot so hinh anh tai ve dc thoi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nên phát hiện đc ảnh nào đả sao lưu để không phải sao lưu lại 2 hoặc nhiều lần..cần cố gắn hơn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Không hiển thị được hình từ tháng 7/2016 của tôi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Mất nhiều hình, tải lên hoàn tất rồi mà hình kh thấy ! Tệp tin gần 30 tấm hư tất !!!",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Ứng dụng hữu ích, giúp lưu giữ tất cả hình ảnh và video mà không tốn dung lượng của máy.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Quá tuyệt. Không lo bị xóa nhầm ảnh trong máy. Vì lúc nào cũng đồng bộ trên google,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Lần đầu mất ảnh cứ ngĩ do mình chưa bật đồng bộ nên ảnh chưa lưu, lần sau chụp chụp ảnh mới xem kỹ là đồng bộ rồi mới xóa, tháng sau kiếm lại k có, tệ lắm gu gồ",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nếu có thể phân loại ảnh theo album gốc thì sẽ rất tuyệt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất tốt để lưu lại những khoảnh khắc tuyệt vời nhất,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"thêm cái khóa đi ad, cho cái mật khẩu khóa Google Photos lại.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rất tiện ích , lưu ảnh ko ko sợ mất ảng 5sao luôn.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mình thích tính năng làm video,nhưng nếu thêm các hiệu ứng hình ảnh,âm nhạc nhiều hơn nữa thì tốt.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mình cực thích chế độ film của app này. Thanks bạn app nhiều nhiều,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất tốt. Tốt hơn nữa nếu dung lượng cho phép lớn hơn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thật hay nhiều điều thật bổ ích phải tìm hiểu thêm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khi bạn chụp ảnh lẻ và nó tự động ghép thành ảnh toàn cảnh, vi diệu hơn cả pts :v 👏👏👏",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rat tot.. nhung ma sao luu anh giong nhau nhiu qua  khong tot lam. Dung co luu anh giong nhau thi tot hon nhieu,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tốt, dễ sử dụng. Do dung lượng xài chung cả ảnh cả mail nên ko đc nhiều",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rất tiện lợi cho việc lưu lại những khoảnh khắc đẹp nhất của mình mà k sợ bị mất. 👍👍👍👍👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nếu có thêm chức năng khôi phục ảnh đã xoá thì thật là tuyệt 💭,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lưu ảnh tốt. Mà ảnh lâu ngày thì không tải về được. Cần chỉnh lại,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tôi rất hài lòng về phô tô này nó được chỉnh sửa rất kỹ thuật,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Những hình ảnh đã lưu ko pị lạc dù mất đt thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nếu có thể coi hình ma ko cần wifi thì càg tuyệt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nó hay hiển thị ảnh đã dừng hoài nên cho 4 sao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thêm vào album thì không hiện lên hết những cái đã add vào.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cui nhung con cac cap nhap ton dung luong cua tao,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Như lồn chụp mà cả chăm năm mới hiện lên.. Có khi hk hiện,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Ảnh sửa rất thật và đẹp... Không như những ứng dụng sửa ảnh, thật là mờ, mịn... quá ảo. Nhất là camera 360... Cái  ứng dụng này lưu giữ và sao chép đám mây. Tự động sửa ảnh vui nhộn...",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Không thấy tính năng  chỉ đồng bộ 1 số ảnh đã chọn.  Nó cứ đồng bộ hết 1 loạt  nhìn nản.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Cần thêm tính năng ẩn ảnh và video, dùng mật khẩu để xem ảnh đã bị ẩn.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Toi can khoi phuc tat ca ah va vidio da mat xao khong duoc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Các bạn xài thử đi. Ảnh sẽ không bị mất đi khi dt bị hư.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Đơn giản và vô cùng mạnh mẽ, chia sẻ dễ dàng và yên tâm lưu trữ",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
càng úp càng tệ ảnh bị nhân đôi xóa mỏi tay luôn như l...,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nhung phai co them tinh nang khoi phuc toan bo thi tien hon lo nhu ảnh trong the nho hay thiet bi lo xoa het thi chi can chon 1 cai la co the khoi phuc het roi  do mat thoi gian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tại sao những bức ảnh tôi chụp cách đây 3 4 năm, được lưu trên google ảnh giờ tìm lại ko thấy nữa là sao ??. Bấm vào trợ giúp thì nó nói là: .."" có thể ảnh đang tải, bạn vui lòng quay lại  1 đến 3 ngày là sao ?????",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Google ảnh rất tiện lợi. Tuy nhiên khi mình làm xong 1 đoạn clip ảnh ngắn, thật khó để chia sẻ vs mn",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Biển tập ảnh rất hay, cần đa rạng hơn nữa thì tốt hơn. Cho thêm dung lượng đi",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Phần tạo Phim cần có phần chỉnh sửa độ dài của ảnh để bằng với độ dài của bài hát. Bài hát gần 5 phút mà mỗi ảnh chỉ có 3 giây thì rất khó tạo được 1 clip hoàn chỉnh nguyên bài nhạc.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chụp tấm hình phải mở app lên nó mới chịu sao lưu, phải như tự động sao lưu ngay lập tức giống như IOs thì tuyệt",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Giúp giải phóng dung lượng đáng kể trong máy vì tôi có rất nhiều hình.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cần thêm chức năng khôi phục ảnh vì đôi khi thẻ nhớ bị mất ko tìm lại dk ảnh cũ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cái chức năng tải xuống điện thoại từ google photos đâu mất rồi.... trả lại cho tôi đi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mình thấy rất hay vì lưu giữ đc rất nhiều hình ảnh nhưng k biết khi đổi dùng máy khác thì có còn hình ảnh k ah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nếu như thêm vài chức năng nữa thì có 6* e cũng cho luôn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xài từ lúc android 2.1 đến giờ . Cám ơn google đã lưu trữ dùm . Cho 5 * .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cap nhat xong khi len tai hinh ve lai may ko dc la sao ad toan bao bi loi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Những  hình ảnh được lưu lại rất tiện nhiều  lúc muốn  tìm để xem lại những người bạn cũ.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Có google photo lưu được thêm rất nhiều ảnh mà ko lo bị mất,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Phải có thêm chức năng tạo ảnh ngẫu nhiên , chỉnh sửa lại ảnh thì tốt!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nên có chức năng tự động phát hiện và loại bỏ hình trùng lặp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hinh anh cung dc sap xep cung kha dc toi tang 5 sao,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Không tự động sao lưu...khi mở ứng dụng lên mới chịu lưu trữ lên,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Lưu trữ thả ga, nhiều hình ghép tự động rất tuyệt",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Dễ dùng dùng đc cả cho đt và máy tính k lo bị mất n0 kỉ niệm đẹp. Rất cảm ơn google,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ảnh chụp để lâu rồi mà vẫn không tự đồng bộ hóa.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tại sao men ko thể tìm thấy ảnh cũ của men, ad nói có thể tìm lại trên album mà",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng hoàn hảo.Cảm ơn nhà phát triển app.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sao lưu gì mà mất ảnh tùm lum, rồi xóa hình cũ ko tìm lại dc",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Rất tuyệt vời có nó không lo sợ bị mất ảnh mà còn nhẹ máy nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tại sao không khôi phục được ảnh về thiết bị.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Có ứng dụng này.giờ không sợ mất ảnh ,video nữa. Cảm ơn tách giả",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Như con cặc chó, đkm ứng dụng nhàm vkl mà cũng đưa lên.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất cảm ơn vì đã giúp chúng tôi lưu giữ được những k.n.ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cam on vi da giup toi ju lai nhug tam hih day y nghia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Máy bị hư tuong đã mất hết hình kỉ niệm. A ngờ....,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng rất hữu ích khi không cần lưu vào máy sau khi chụp nữa. Khi cần chỉ việc lựa chọn ảnh và gửi đi rất thuận tiện.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cần thêm chế độ xem theo Bố Cục Tấc cả album . Mong ad thêm chủ đề xem có hệ thống hơn như Google Drive. Lần đầu sử dụng nên thấy hơi khó sử dụng xắp xếp album. Cảm ơn.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Đã sao lưu lên photo google, nhưng khi muốn tải xuống về máy lại thì lại tải k đc, xin hãy khắc phục giúp ạ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No bao phát hiện lớp phu man hình  yêu cau vào cài đặt lại nhưng vao k thấy j ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Không thể tải hình từ thiết bị máy vô album có sẵn được. Cần khắc phục gấp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hơn cả mong đợi, dường như tưởng đã mất đi tất cả nhưng nhờ ứng dụng, cảm ơn ad",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất tuyệt! Cảm ơn Google Photos đã mang lại cho cuộc sống những kỷ niêm trường tồn quí báu !,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất hay. Không sợ mất ảnh cũng như video. Cảm ơn nhà phát triển ứng dụng.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
với chức năng lưu ảnh trên google thì ta không còn sợ tốn bộ nhớ nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lưu giữ hình ảnh được nhưng khi gửi thì không tìm thấy hình là sao,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Add tai sao ko tai ảnh ve dc zay coi lai dùm nhak mun tải ảnh ve,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hình đẹp và khi xóa dữ liệu của nó thì những hình ảnh trọng đó không bị mất hình ảnh lại còn rất rõ nét. Mong các bạn ủng hộ thêm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rất hay, bạn sẽ ko lo về bộ nhớ dt thoải mái chụp, tha hồ selfee, ghét cái môi lan mở lại doi up date con mẹ nó",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Cần nâng dung lượng lưu trữ , flickr cho 1T. Photos chỉ cho 100G, bằng 1/10",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gây khó chịu mất thời gian không tải và lưu hình ảnh và video về máy và thẻ sd của tôi cũng như người dùng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neu google ma cko them phan la vjdeo style anh nua thj tuyet voj,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tốt nhưng vẫn chưa ghép nhạc theo ý mình đc ad ơi,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mọi thứ sẽ được lưu trữ đến khi tôi già đi .^^,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
